SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004001001,营业额,171622172.56
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004001999,营运收入,171622172.56
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004005003,其他成本,74151599.28
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004007999,毛利,97470573.28
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004010001,其他收入,20199433.76
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004010004,行政开支,51630307.6
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004010005,减值及拨备,4540583.0
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004010006,重估盈余,-135140527.6
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004010999,经营溢利,-73641411.16
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004011201,融资成本,49130477.08
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004011999,除税前溢利,-122771888.24
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004012001,税项,-278843818.96
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004012002,持续经营业务税后利润,156071930.72
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004012999,除税后溢利,156071930.72
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004025001,少数股东损益,-615146.32
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004025002,股东应占溢利,156687077.04
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004027002,每股基本盈利,0.2372968
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004027003,每股摊薄盈利,0.2372968
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004030997,其他全面收益其他项目,-24280026.04
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004030999,其他全面收益,-24280026.04
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004039999,全面收益总额,131791904.68
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004040001,非控股权益应占全面收益总额,-615146.32
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004040002,本公司拥有人应占全面收益总额,132407051.0
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,2023-07-01 00:00:00,004099999,非运算项目,-74151599.28
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004001001,营业额,41632928.88
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004001999,营运收入,41632928.88
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004005003,其他成本,16046139.92
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004007999,毛利,25586788.96
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004010001,其他收入,14704659.02
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004010004,行政开支,64203921.26
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004010005,减值及拨备,13101335.8
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004010006,重估盈余,135940419.12
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004010999,经营溢利,98926610.04
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004011201,融资成本,16692447.9
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004011999,除税前溢利,82234162.14
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004012001,税项,33332342.94
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004012002,持续经营业务税后利润,48901819.2
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004012999,除税后溢利,48901819.2
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004025001,少数股东损益,29353999.24
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004025002,股东应占溢利,19547819.96
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004027002,每股基本盈利,0.0276594
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004027003,每股摊薄盈利,0.0276594
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004030997,其他全面收益其他项目,-105703163.04
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004030999,其他全面收益,-105703163.04
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004039999,全面收益总额,-56801343.84
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004040001,非控股权益应占全面收益总额,29353999.24
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004040002,本公司拥有人应占全面收益总额,-86155343.08
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,2022-07-01 00:00:00,004099999,非运算项目,-16046139.92
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004001001,营业额,48521770.22
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004001999,营运收入,48521770.22
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004005003,其他成本,41043133.67
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004007999,毛利,7478636.55
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004010001,其他收入,30691058.72
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004010004,行政开支,53968475.33
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004010005,减值及拨备,3744877.01
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004010006,重估盈余,81971671.88
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004010999,经营溢利,62428014.81
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004011201,融资成本,13472663.26
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004011999,除税前溢利,48955351.55
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004012001,税项,176577065.63
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004012002,持续经营业务税后利润,-127621714.08
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004012999,除税后溢利,-127621714.08
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004025001,少数股东损益,-38483.55
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004025002,股东应占溢利,-127583230.53
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004027002,每股基本盈利,-0.1966937
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004027003,每股摊薄盈利,-0.1966937
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004030997,其他全面收益其他项目,-3073552.86
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004030999,其他全面收益,-3073552.86
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004039999,全面收益总额,-130695266.94
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004040001,非控股权益应占全面收益总额,-38483.55
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004040002,本公司拥有人应占全面收益总额,-130656783.39
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,2021-07-01 00:00:00,004099999,非运算项目,-41043133.67
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004001001,营业额,827577615.12
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004001999,营运收入,827577615.12
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004005003,其他成本,218916087.6
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004007999,毛利,608661527.52
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004010001,其他收入,66669577.92
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004010004,行政开支,105599272.8
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004010005,减值及拨备,11649120.0
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004010006,重估盈余,-80117654.88
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004010999,经营溢利,477965057.76
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004011201,融资成本,17794030.8
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004011999,除税前溢利,460171026.96
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004012001,税项,335761753.68
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004012002,持续经营业务税后利润,124409273.28
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004012999,除税后溢利,124409273.28
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004025001,少数股东损益,678977.28
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004025002,股东应占溢利,123730296.0
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004027002,每股基本盈利,0.1913784
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004027003,每股摊薄盈利,0.1913784
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004030997,其他全面收益其他项目,155522408.64
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004030999,其他全面收益,155522408.64
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004039999,全面收益总额,279931681.92
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004040001,非控股权益应占全面收益总额,678977.28
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004040002,本公司拥有人应占全面收益总额,279252704.64
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,2020-07-01 00:00:00,004099999,非运算项目,-218916087.6
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004001001,营业额,505022707.2
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004001999,营运收入,505022707.2
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004005003,其他成本,166505496.96
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004007999,毛利,338517210.24
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004010001,其他收入,51148072.8
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004010004,行政开支,99858174.24
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004010006,重估盈余,-3155021.76
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004010999,经营溢利,286652087.04
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004011201,融资成本,33232774.08
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004011999,除税前溢利,253419312.96
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004012001,税项,223269398.88
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004012002,持续经营业务税后利润,30149914.08
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004012999,除税后溢利,30149914.08
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004025001,少数股东损益,-13417520.16
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004025002,股东应占溢利,43567434.24
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004027002,每股基本盈利,0.0730752
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004027003,每股摊薄盈利,0.0730752
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004030997,其他全面收益其他项目,-100313067.36
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004030999,其他全面收益,-100313067.36
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004039999,全面收益总额,-70163153.28
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004040001,非控股权益应占全面收益总额,-13417520.16
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004040002,本公司拥有人应占全面收益总额,-56745633.12
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,2019-07-01 00:00:00,004099999,非运算项目,-166505496.96
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004001001,营业额,177287556.06
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004001999,营运收入,177287556.06
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004005003,其他成本,48675986.1
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004007999,毛利,128611569.96
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004010001,其他收入,33377819.04
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004010004,行政开支,60568109.64
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004010006,重估盈余,600666154.74
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004010999,经营溢利,702087434.1
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004011201,融资成本,26393318.64
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004011999,除税前溢利,675694115.46
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004012001,税项,146444037.48
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004012002,持续经营业务税后利润,529250077.98
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004012999,除税后溢利,529250077.98
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004025001,少数股东损益,25293743.64
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004025002,股东应占溢利,503956334.34
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004027002,每股基本盈利,0.8708634
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004027003,每股摊薄盈利,0.8708634
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004030997,其他全面收益其他项目,-255314277.72
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004030999,其他全面收益,-255314277.72
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004039999,全面收益总额,273935800.26
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004040001,非控股权益应占全面收益总额,25293743.64
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004040002,本公司拥有人应占全面收益总额,248642056.62
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,2018-07-01 00:00:00,004099999,非运算项目,-48675986.1
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004001001,营业额,57625885.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004001999,营运收入,57625885.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004005003,其他成本,20007606.1
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004007999,毛利,37618278.9
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004010001,其他收入,41796682.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004010004,行政开支,121752071.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004010006,重估盈余,953352187.0
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004010999,经营溢利,911015077.4
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004011201,融资成本,26812266.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004011999,除税前溢利,884202811.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004012001,税项,368556949.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004012999,除税后溢利,515645861.7
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004025001,少数股东损益,4205382.8
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004025002,股东应占溢利,511440478.9
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004027002,每股基本盈利,0.92741
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004027003,每股摊薄盈利,0.92741
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004030997,其他全面收益其他项目,92551302.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004030999,其他全面收益,92551302.5
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004039999,全面收益总额,608197164.2
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004040001,非控股权益应占全面收益总额,4205382.8
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,2017-07-01 00:00:00,004040002,本公司拥有人应占全面收益总额,603991781.4
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004001001,营业额,1460523625.12
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004001999,营运收入,1460523625.12
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004005003,其他成本,375283400.48
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004007999,毛利,1085240224.64
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004010001,其他收入,14854450.8
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004010004,行政开支,109107959.04
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004010006,重估盈余,68102210.72
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004010999,经营溢利,1059088927.12
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004011201,融资成本,19930046.96
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004011999,除税前溢利,1039158880.16
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004012001,税项,649156424.4
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004012999,除税后溢利,390002455.76
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004025001,少数股东损益,7544828.56
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004025002,股东应占溢利,382457627.2
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004027002,每股基本盈利,0.7464112
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004027003,每股摊薄盈利,0.737732
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004030997,其他全面收益其他项目,-29159508.24
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,2016-07-01 00:00:00,004030999,其他全面收益,-29159508.24
